object,label,estimate,se,lo90,hi90,sesoi,verdict,is_equivalent,distance_to_equiv_boundary
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00014074504128902735,INCONCLUSIVE,False,-0.0009413503900753131
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0001431228637770477,INCONCLUSIVE,False,-0.0009389725675872928
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00014554085847811918,INCONCLUSIVE,False,-0.0009365545728862212
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00014799970408323277,INCONCLUSIVE,False,-0.0009340957272811076
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.000150500090749551,INCONCLUSIVE,False,-0.0009315953406147894
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0001530427202941224,INCONCLUSIVE,False,-0.000929052711070218
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00015562830639087068,INCONCLUSIVE,False,-0.0009264671249734698
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00015825757477091134,INCONCLUSIVE,False,-0.000923837856593429
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0001609312634262515,INCONCLUSIVE,False,-0.0009211641679380889
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00016365012281693256,INCONCLUSIVE,False,-0.0009184453085474078
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00016641491608167212,INCONCLUSIVE,False,-0.0009156805152826683
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00016922641925206402,INCONCLUSIVE,False,-0.0009128690121122764
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00017208542147039734,INCONCLUSIVE,False,-0.0009100100098939431
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00017499272521115562,INCONCLUSIVE,False,-0.0009071027061531849
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00017794914650625895,INCONCLUSIVE,False,-0.0009041462848580816
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00018095551517410927,INCONCLUSIVE,False,-0.0009011399161902311
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0001840126750525074,INCONCLUSIVE,False,-0.0008980827563118331
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00018712148423550467,INCONCLUSIVE,False,-0.0008949739471288357
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00019028281531425448,INCONCLUSIVE,False,-0.000891812616050086
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00019349755562193563,INCONCLUSIVE,False,-0.0008885978757424048
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0001967666074828105,INCONCLUSIVE,False,-0.00088532882388153
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00020009088846549406,INCONCLUSIVE,False,-0.0008820045428988464
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.0002034713316404988,INCONCLUSIVE,False,-0.0008786240997238416
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00020690888584213262,INCONCLUSIVE,False,-0.0008751865455222078
exceedance_delta,alpha=0.01 (h=0),0.0005288825864826,0.0003363295285472,-2.433025839914066e-05,0.0010820954313643404,0.00021040451593482167,INCONCLUSIVE,False,-0.0008716909154295188
