tau,h,beta_shock,se_shock,pval_shock,beta_interaction,se_interaction,pval_interaction,n_obs
0.95,8,0.0370678484762621,0.010433603883788388,0.0003816780832671988,-0.0033495576587139197,0.01831852034682249,0.854915934861692,40574
0.95,9,0.035826625159576686,0.0111657930790456,0.0013348398839093656,0.015599104128196428,0.019679412915871383,0.4279799642293791,40573
0.95,10,0.041556442118418246,0.012052948844879216,0.0005656960123459619,0.011362855341108258,0.021219299496328413,0.5923096846837117,40572
0.95,11,0.03966843296113609,0.011231252522261896,0.0004129357862134341,0.02432379402619489,0.01984704803790868,0.22037054434583592,40571
0.95,12,0.04204510150317731,0.012793821125613582,0.0010157737258738248,0.018494279221926035,0.022556782251655423,0.4122786054570847,40570
0.95,13,0.02879043053566477,0.013131183455545255,0.028347376076391012,0.04946848120460601,0.023104541979323063,0.03227419758218314,40569
0.95,14,0.039118201077672055,0.013189210419600791,0.0030195040948900313,0.04687443859542384,0.023406002195903924,0.045219638734736674,40568
0.95,15,0.0458675472719412,0.013768518922621853,0.0008650771763367363,0.055795217241016104,0.02416435832827588,0.02094923900449659,40567
0.95,16,0.055123616755935245,0.013207738656854037,3.0046843097348263e-05,0.019574508387592005,0.023356692343497274,0.4019971652443648,40566
0.95,17,0.0516338307416504,0.014390190759092137,0.00033345424590192004,0.03326777572340234,0.025050523268929193,0.1841766022551159,40565
0.95,18,0.043705083172508985,0.013523608253908413,0.0012312765919755583,0.05013923979802826,0.02402621328749307,0.036907410622471964,40564
0.95,19,0.059004554260752684,0.015340613545974468,0.00012009972889812787,0.042100121980977345,0.02684089057510042,0.11677068350108606,40563
0.95,20,0.05319263478632141,0.01564867075154523,0.0006765347122032694,0.024090604691256345,0.027566596564162393,0.3821748083920028,40562
0.95,21,0.0645901663220887,0.01575846169980595,4.16175478221785e-05,0.017656178844362103,0.027464409204958937,0.5203089233179664,40561
0.95,22,0.06911967360997284,0.01575517755741311,1.1515685050537729e-05,0.012607168403153679,0.027663184001343953,0.6485807225325054,40560
